Gene_ID,baseMean,log2FoldChange,padj,EC,cazyme_fam,sub_fam,diamond_fam,Substrate,#ofTools,DOMAIN,ACCESSION,EVALUE,QSTART,QEND,HMMSTART,HMMEND
UHM31.35749__k141_180910_280,521.999290975519,-3.93755530154328,0.00805621023136279,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,9.999999999999998e-147,1503,1539,1,37
UHM31.35749__k141_180910_280,521.999290975519,-3.93755530154328,0.00805621023136279,NA,NA,NA,NA,NA,NA,DUF6531,PF20148.4,2.7e-7,531,603,2,72
UHM31.35749__k141_151826_37,702.831777645462,-2.0077520277636,0.632383810525412,NA,NA,NA,NA,NA,NA,Response_reg,PF00072.29,1.9e-26,3,114,1,111
UHM31.35749__k141_151826_37,702.831777645462,-2.0077520277636,0.632383810525412,NA,NA,NA,NA,NA,NA,Trans_reg_C,PF00486.33,6.1e-23,146,219,1,77
UHM31.35749__k141_18027_11,494.390629018665,-2.05254615929891,0.67670039584662,3.2.1.17:1,GH19_1(38-166),GH19_e11,-,peptidoglycan,2,Glyco_hydro_19,PF00182.24,1.3e-7,106,164,97,156
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,761,858,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,862,958,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,961,1058,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1062,1156,2,96
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1161,1258,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1261,1354,1,94
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1361,1456,1,97
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1460,1557,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1561,1657,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1660,1757,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1761,1857,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1860,1957,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,1960,2057,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2061,2155,2,96
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2160,2257,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2261,2356,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2360,2456,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2459,2556,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2559,2656,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2660,2756,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2759,2856,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2859,2955,1,97
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,2959,3056,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3060,3154,2,96
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3159,3254,1,96
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3259,3356,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3361,3456,3,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3459,3556,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3560,3656,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3659,3756,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3759,3856,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3860,3954,2,96
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,3960,4056,2,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,4060,4154,2,97
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,4158,4255,1,98
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Invasin_D3,PF09134.15,0,4259,4352,2,96
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Big_1,PF02369.21,4.699999999999999e-241,763,856,1,93
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Big_1,PF02369.21,4.699999999999999e-241,1065,1155,2,92
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Big_1,PF02369.21,4.699999999999999e-241,2264,2348,2,89
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Big_1,PF02369.21,4.699999999999999e-241,4063,4147,2,89
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Big_6,PF17936.6,3.1e-18,4370,4436,10,76
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Big_6,PF17936.6,3.1e-18,4458,4524,13,79
UHM33.10831__k141_113183_17,1168.87045511258,-3.98722522611356,0.00678043936335584,NA,NA,NA,NA,NA,NA,Big_13,PF19077.5,1.9e-9,4373,4445,27,101
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,818,852,1,35
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,912,946,1,35
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,933,967,1,35
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,980,1007,7,34
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,995,1031,1,37
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1080,1115,2,37
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1100,1136,1,37
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1121,1157,1,37
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1164,1199,2,37
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1205,1242,1,38
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1247,1283,1,37
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1289,1320,1,32
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1352,1388,1,37
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1440,1475,1,37
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,RHS_repeat,PF05593.19,5.1e-136,1522,1556,1,35
UHM33.10831__k141_105609_81,579.41915202587,-4.10601252276777,0.0173644690601121,NA,NA,NA,NA,NA,NA,DUF6531,PF20148.4,3.5e-11,518,592,2,74
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,1115,1225,4,104
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,1250,1345,5,90
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,1389,1486,11,99
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,1512,1605,5,85
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,1779,1871,5,85
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,2054,2149,11,96
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,2188,2281,12,97
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,2317,2414,11,95
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,2453,2546,10,95
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,2718,2806,12,91
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,2840,2937,5,91
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,3111,3215,7,98
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,3252,3347,12,98
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,3642,3737,5,90
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,3782,3875,12,97
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,4444,4550,4,98
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,4580,4686,4,96
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.5e-192,4981,5084,2,95
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,SpaA_3,PF20674.2,4.1e-17,761,873,2,120
UHM36.10832__k141_41565_2,1394.05188225909,-3.98605842738917,0.0134257246470541,NA,NA,NA,NA,NA,NA,GEVED,PF20009.4,6.4e-9,412,487,2,76
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,1115,1225,2,97
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,1435,1542,2,99
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,1570,1692,1,112
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,1704,1827,2,112
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,1836,1964,1,113
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,1978,2104,2,113
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,2112,2226,1,107
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,2241,2356,2,112
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,2369,2489,2,110
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,2498,2613,1,112
UHM36.35750__k141_53569_29,850.556164712591,-4.05679737953679,0.0251114954446111,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.3999999999999997e-177,2622,2727,1,101
UHM36.35750__k141_61839_2,165.414879625284,-2.38929870304035,0.287850873348468,NA,NA,NA,NA,NA,NA,SBP_bac_8,PF13416.11,4.2e-29,81,390,1,275
UHM36.35750__k141_61839_2,165.414879625284,-2.38929870304035,0.287850873348468,NA,NA,NA,NA,NA,NA,SBP_bac_1,PF01547.30,7.300000000000001e-27,79,361,10,304
UHM40.10834__k141_12189_286,126.7438487739,-2.22029519342985,0.0086221056627412,NA,NA,NA,NA,NA,NA,Peripla_BP_4,PF13407.11,3.7999999999999993e-56,56,311,1,258
UHM40.10834__k141_12189_286,126.7438487739,-2.22029519342985,0.0086221056627412,NA,NA,NA,NA,NA,NA,Peripla_BP_1,PF00532.26,3e-18,54,323,2,278
UHM40.10834__k141_12189_286,126.7438487739,-2.22029519342985,0.0086221056627412,NA,NA,NA,NA,NA,NA,Peripla_BP_3,PF13377.11,2.3e-9,180,323,13,162
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.9000000000000005e-124,677,767,2,100
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.9000000000000005e-124,1016,1106,3,100
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.9000000000000005e-124,1128,1219,2,100
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.9000000000000005e-124,1465,1557,2,101
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.9000000000000005e-124,1914,2020,1,114
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.9000000000000005e-124,2930,3025,2,103
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.9000000000000005e-124,3165,3253,2,97
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.9000000000000005e-124,3396,3490,2,108
UHM40.10834__k141_85311_3,932.79581669991,-4.01973373020451,0.018419012957944,NA,NA,NA,NA,NA,NA,Bact_lectin,PF18483.7,1.2e-7,87,315,20,184
UHM40.35754__k141_17505_47,815.062282027514,-2.08537556232629,0.137200749857461,NA,NA,NA,NA,NA,NA,ETF,PF01012.26,5e-40,30,211,8,180
UHM40.35754__k141_9638_51,489.093254155816,-2.01267785420207,0.752877687010074,NA,NA,NA,NA,NA,NA,FlhC,PF05280.16,4.5e-82,8,176,3,171
UHM40.35754__k141_101220_243,642.449704215427,-2.0416411850548,0.742885471898315,NA,NA,NA,NA,NA,NA,Beta-lactamase2,PF13354.11,9.4e-40,53,263,1,205
UHM40.35754__k141_101220_243,642.449704215427,-2.0416411850548,0.742885471898315,NA,NA,NA,NA,NA,NA,Beta-lactamase,PF00144.29,1.3e-25,48,259,11,297
UHM40.35754__k141_123815_62,367.281094243205,-2.00683036388282,0.742885471898315,NA,NA,NA,NA,NA,NA,Histone_HNS,PF00816.26,5e-13,65,96,1,38
UHM40.35754__k141_28515_101,502.638466620057,-4.05477941219112,0.0174220074237172,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.7999999999999997e-39,1038,1159,2,103
UHM40.35754__k141_28515_101,502.638466620057,-4.05477941219112,0.0174220074237172,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.7999999999999997e-39,1308,1420,2,99
UHM40.35754__k141_28515_101,502.638466620057,-4.05477941219112,0.0174220074237172,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,4.7999999999999997e-39,1441,1534,3,86
UHM40.35754__k141_28515_101,502.638466620057,-4.05477941219112,0.0174220074237172,NA,NA,NA,NA,NA,NA,Gram_pos_anchor,PF00746.26,2.4e-4,1572,1607,7,40
UHM40.35754__k141_132976_673,346.778204431471,-3.98779535775863,0.00916563885964944,NA,NA,NA,NA,NA,NA,DUF3418,PF11898.13,7.2e-194,753,1395,1,581
UHM40.35754__k141_132976_673,346.778204431471,-3.98779535775863,0.00916563885964944,NA,NA,NA,NA,NA,NA,OB_NTP_bind,PF07717.21,1.2e-15,663,739,1,82
UHM40.35754__k141_132976_673,346.778204431471,-3.98779535775863,0.00916563885964944,NA,NA,NA,NA,NA,NA,HA2_C,PF21010.2,5e-11,538,595,1,75
UHM40.35754__k141_132976_673,346.778204431471,-3.98779535775863,0.00916563885964944,NA,NA,NA,NA,NA,NA,DEAD,PF00270.34,5e-10,83,230,7,161
UHM40.35754__k141_132976_673,346.778204431471,-3.98779535775863,0.00916563885964944,NA,NA,NA,NA,NA,NA,Helicase_C,PF00271.36,6.1e-10,298,412,14,109
UHM40.35754__k141_132976_673,346.778204431471,-3.98779535775863,0.00916563885964944,NA,NA,NA,NA,NA,NA,AAA_19,PF13245.11,1.4e-6,85,199,6,102
UHM40.35754__k141_63201_413,429.083629573543,-2.45188276787845,0.524944412193651,NA,NA,NA,NA,NA,NA,DUF3108,PF11306.13,2.9e-13,77,229,63,220
UHM40.35754__k141_63201_573,461.419242021402,-2.49624500223113,0.359010129095014,NA,NA,NA,NA,NA,NA,ABC_tran,PF00005.32,9.3e-29,67,221,2,137
UHM40.35754__k141_63201_573,461.419242021402,-2.49624500223113,0.359010129095014,NA,NA,NA,NA,NA,NA,BCA_ABC_TP_C,PF12399.13,1.6e-9,269,291,2,24
UHM40.35754__k141_63201_605,373.473614433657,-2.03133578648717,0.752877687010074,NA,NA,NA,NA,NA,NA,tRNA_bind,PF01588.25,3.2e-14,14,110,1,96
UHM40.35754__k141_90999_9,517.510669640334,-2.07825993749683,0.750020438273702,NA,NA,NA,NA,NA,NA,Aldolase,PF01081.24,1.6000000000000001e-74,9,200,3,194
UHM40.35755__k141_39470_49,1702.33752533506,-2.03503114704099,0.700357079962665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM40.35755__k141_142528_43,257.628064043836,-2.01256485444008,0.762731274411526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,493,595,1,102
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,620,723,2,100
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,868,970,2,99
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,1125,1224,13,107
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,1246,1343,4,88
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,1384,1497,4,98
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,1522,1615,4,85
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,1655,1757,4,93
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,1791,1895,3,94
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,1924,2022,4,89
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.6999999999999998e-104,2068,2170,11,104
UHM40.35755__k141_9065_108,677.789446523271,-4.07819915614431,0.0250173940366017,NA,NA,NA,NA,NA,NA,GEVED,PF20009.4,4.4e-18,411,485,2,77
UHM41.10835__k141_53780_25,689.179970178993,-4.05464454244235,0.00413578410481948,NA,NA,NA,NA,NA,NA,5_nucleotid_C,PF02872.23,1.1999999999999998e-67,1282,1432,16,156
UHM41.10835__k141_53780_25,689.179970178993,-4.05464454244235,0.00413578410481948,NA,NA,NA,NA,NA,NA,5_nucleotid_C,PF02872.23,1.1999999999999998e-67,1815,1974,16,157
UHM41.10835__k141_53780_25,689.179970178993,-4.05464454244235,0.00413578410481948,NA,NA,NA,NA,NA,NA,LTD,PF00932.24,3.9e-14,36,138,5,96
UHM41.10835__k141_53780_25,689.179970178993,-4.05464454244235,0.00413578410481948,NA,NA,NA,NA,NA,NA,Metallophos,PF00149.33,1.9e-12,948,1168,6,190
UHM41.10835__k141_53780_25,689.179970178993,-4.05464454244235,0.00413578410481948,NA,NA,NA,NA,NA,NA,Metallophos,PF00149.33,1.9e-12,1478,1698,2,190
UHM41.10835__k141_54423_452,577.484948543307,-3.96701864630934,0.031576985439127,NA,NA,NA,NA,NA,NA,DUF11,PF01345.23,1.4e-42,1748,1860,2,110
UHM41.10835__k141_54423_452,577.484948543307,-3.96701864630934,0.031576985439127,NA,NA,NA,NA,NA,NA,GEVED,PF20009.4,6.4e-11,371,454,1,76
UHM41.35757__k141_161867_11,367.488695399213,-2.11807203837137,0.283162502607221,NA,NA,NA,NA,NA,NA,UT,PF03253.19,1.3e-93,25,322,1,291
UHM43.10836__k141_114438_2,244.108051362505,-2.07948925046044,0.319885359758557,NA,NA,NA,NA,NA,NA,DUF932,PF06067.16,3.6999999999999996e-25,7,168,28,199
UHM43.10836__k141_157866_7,273.347068136491,-2.31912539196839,0.00874047367853628,NA,NA,NA,NA,NA,NA,Usher,PF00577.25,2e-163,201,756,1,549
UHM43.10836__k141_157866_7,273.347068136491,-2.31912539196839,0.00874047367853628,NA,NA,NA,NA,NA,NA,PapC_N,PF13954.11,5.999999999999999e-42,40,186,1,145
UHM43.10836__k141_157866_7,273.347068136491,-2.31912539196839,0.00874047367853628,NA,NA,NA,NA,NA,NA,PapC_C,PF13953.11,8.7e-21,765,829,1,65
