Gene_ID,baseMean,log2FoldChange,padj,EC,cazyme_fam,sub_fam,diamond_fam,Substrate,#ofTools,DOMAIN,ACCESSION,EVALUE,QSTART,QEND,HMMSTART,HMMEND
UHM145.35773__k141_170581_14,186.496710258605,2.44416052593118,0.0994800747659573,NA,NA,NA,NA,NA,NA,HTH_24,PF13412.11,5.1e-8,319,362,5,48
UHM145.35773__k141_139043_11,967.67507458259,2.69372881667123,0.269934702161592,NA,NA,NA,NA,NA,NA,HATPase_c,PF02518.31,1.6000000000000001e-28,363,467,2,109
UHM145.35773__k141_139043_11,967.67507458259,2.69372881667123,0.269934702161592,NA,NA,NA,NA,NA,NA,HisKA,PF00512.30,8.8e-14,255,316,2,62
UHM145.35773__k141_48572_27,157.159331711942,2.06609767803903,0.064523726415854,NA,NA,NA,NA,NA,NA,Ribosomal_L9_C,PF03948.19,2.4e-26,63,145,1,84
UHM145.35773__k141_48572_27,157.159331711942,2.06609767803903,0.064523726415854,NA,NA,NA,NA,NA,NA,Ribosomal_L9_N,PF01281.24,2.2e-20,1,47,1,47
UHM145.35773__k141_180165_1,773.369466674983,2.46597698800022,0.0330803342584906,NA,NA,NA,NA,NA,NA,Aldo_ket_red,PF00248.26,1.6e-7,36,95,228,289
UHM17.10826__k141_181728_1,467.928847946406,2.46733878363736,0.0860542283919007,NA,NA,NA,NA,NA,NA,ABC_tran,PF00005.32,8e-52,18,192,2,137
UHM17.10826__k141_181728_1,467.928847946406,2.46733878363736,0.0860542283919007,NA,NA,NA,NA,NA,NA,ABC_tran,PF00005.32,8e-52,344,474,2,137
UHM17.10826__k141_181728_1,467.928847946406,2.46733878363736,0.0860542283919007,NA,NA,NA,NA,NA,NA,ABC_tran_Xtn,PF12848.12,1.8000000000000001e-22,231,311,1,81
UHM17.10826__k141_146766_9,3381.02306043639,3.47155232044731,3.65011585638257e-5,NA,NA,NA,NA,NA,NA,6PGD,PF00393.24,7.599999999999999e-134,179,466,1,290
UHM17.10826__k141_146766_9,3381.02306043639,3.47155232044731,3.65011585638257e-5,NA,NA,NA,NA,NA,NA,NAD_binding_2,PF03446.20,6.4e-51,5,174,1,161
UHM17.10826__k141_92654_2,201.50629781098,2.65664179956964,0.0998745960198335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.10826__k141_187819_1,345.48617432961,2.45075323331985,0.096710147586138,NA,NA,NA,NA,NA,NA,S-methyl_trans,PF02574.21,1.9e-99,14,321,1,282
UHM17.10826__k141_301002_8,191.719404456085,2.00281365307186,0.0763834225359752,NA,NA,NA,NA,NA,NA,TetR_C_3,PF08362.16,5.2e-42,78,219,1,142
UHM17.10826__k141_301002_8,191.719404456085,2.00281365307186,0.0763834225359752,NA,NA,NA,NA,NA,NA,TetR_N,PF00440.28,4.4e-10,31,77,1,47
UHM17.35740__k141_61772_14,160.689380003475,2.05235677787817,0.0640540629486853,NA,NA,NA,NA,NA,NA,Sigma54_activat,PF00158.31,4.5000000000000003e-66,181,347,2,167
UHM17.35740__k141_61772_14,160.689380003475,2.05235677787817,0.0640540629486853,NA,NA,NA,NA,NA,NA,Sigma54_activ_2,PF14532.11,2.1e-22,181,352,1,138
UHM17.35740__k141_61772_14,160.689380003475,2.05235677787817,0.0640540629486853,NA,NA,NA,NA,NA,NA,HTH_8,PF02954.24,1e-10,466,504,2,40
UHM17.35740__k141_61772_14,160.689380003475,2.05235677787817,0.0640540629486853,NA,NA,NA,NA,NA,NA,AAA_5,PF07728.19,1.2e-6,203,321,1,121
UHM17.35740__k141_61772_14,160.689380003475,2.05235677787817,0.0640540629486853,NA,NA,NA,NA,NA,NA,PAS_4,PF08448.15,2.7e-6,32,125,3,102
UHM17.35740__k141_61772_14,160.689380003475,2.05235677787817,0.0640540629486853,NA,NA,NA,NA,NA,NA,AAA,PF00004.34,1.8e-4,204,338,1,127
UHM17.35740__k141_141880_98,155.651758812862,2.16607520030216,0.0818652478651654,NA,NA,NA,NA,NA,NA,IPTL-CTERM,PF18203.6,5.6e-10,336,363,1,28
UHM18.10827__k141_40537_21,250.841229682043,2.86628305836593,0.399444327879023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.10827__k141_41104_3,4876.87078844274,4.4429352569114,6.5361310636113e-4,NA,NA,NA,NA,NA,NA,ABC_tran,PF00005.32,2.3e-50,17,178,1,137
UHM18.10827__k141_41104_3,4876.87078844274,4.4429352569114,6.5361310636113e-4,NA,NA,NA,NA,NA,NA,ABC_tran,PF00005.32,2.3e-50,328,459,1,137
UHM18.10827__k141_41104_3,4876.87078844274,4.4429352569114,6.5361310636113e-4,NA,NA,NA,NA,NA,NA,ABC_tran_Xtn,PF12848.12,1.3999999999999998e-29,217,299,1,84
UHM18.10827__k141_72261_60,217.202479183785,2.01627374904032,0.602314438312231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.10827__k141_90765_1,146.401562835246,2.02568825022846,0.189975038961157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.10827__k141_109029_13,411.030018274168,4.38335122478641,0.066668344322863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.10827__k141_87246_34,443.639246974358,4.05903533491553,0.0119540579275562,NA,NA,NA,NA,NA,NA,LysR_substrate,PF03466.25,2.8e-31,98,295,6,206
UHM18.10827__k141_87246_34,443.639246974358,4.05903533491553,0.0119540579275562,NA,NA,NA,NA,NA,NA,HTH_1,PF00126.32,1.7e-11,9,68,1,60
UHM18.10827__k141_102258_16,1261.70142854363,2.21268867212892,0.269390849350769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.10827__k141_28876_270,404.565017265795,2.38271712477918,0.385154704623231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.10827__k141_60748_6,297.312175918473,4.58547779941837,0.0179218114548852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.10827__k141_39128_2,566.529439695067,2.20185384428069,0.0424263212406119,NA,NA,NA,NA,NA,NA,4HBT,PF03061.27,1.5e-17,20,103,1,77
UHM18.10827__k141_39128_2,566.529439695067,2.20185384428069,0.0424263212406119,NA,NA,NA,NA,NA,NA,4HBT_2,PF13279.11,6.1e-16,15,130,4,120
UHM18.35741__k141_40855_2,767.823282182659,3.37227531840308,0.096710147586138,NA,NA,NA,NA,NA,NA,PGM_PMM_I,PF02878.21,4.5e-42,47,182,3,133
UHM18.35741__k141_40855_2,767.823282182659,3.37227531840308,0.096710147586138,NA,NA,NA,NA,NA,NA,PGM_PMM_II,PF02879.21,2.6999999999999997e-24,213,313,8,100
UHM18.35741__k141_40855_2,767.823282182659,3.37227531840308,0.096710147586138,NA,NA,NA,NA,NA,NA,PGM_PMM_III,PF02880.21,1.5e-18,322,443,1,115
UHM18.35741__k141_90741_2,273.131845105412,2.6955077221865,0.0903318995506995,NA,NA,NA,NA,NA,NA,TAL_FSA,PF00923.24,7.6e-60,3,202,1,238
UHM18.35741__k141_4836_26,237.462473627248,2.40345187260219,0.174752515595596,NA,NA,NA,NA,NA,NA,DUF4942,PF13708.11,9.499999999999999e-33,96,192,1,95
UHM18.35741__k141_95127_3,596.586604477421,3.27121297750648,0.0690373688655509,NA,NA,NA,NA,NA,NA,FtsA,PF14450.11,4.7999999999999995e-46,206,378,1,127
UHM18.35741__k141_95127_3,596.586604477421,3.27121297750648,0.0690373688655509,NA,NA,NA,NA,NA,NA,SHS2_FTSA,PF02491.25,1.8e-25,82,160,1,78
UHM18.35741__k141_95127_3,596.586604477421,3.27121297750648,0.0690373688655509,NA,NA,NA,NA,NA,NA,MreB_Mbl,PF06723.18,7.9e-14,186,354,128,304
UHM18.35741__k141_95127_3,596.586604477421,3.27121297750648,0.0690373688655509,NA,NA,NA,NA,NA,NA,EutA,PF06277.16,1.5e-8,195,271,136,213
UHM18.35741__k141_140701_38,318.941747364109,2.70806640864851,0.0478247670122982,NA,NA,NA,NA,NA,NA,TolA_bind_tri,PF16331.10,4.1000000000000004e-22,37,110,1,74
UHM18.35741__k141_140701_38,318.941747364109,2.70806640864851,0.0478247670122982,NA,NA,NA,NA,NA,NA,TPR_6,PF13174.11,3.8e-20,156,174,15,33
UHM18.35741__k141_140701_38,318.941747364109,2.70806640864851,0.0478247670122982,NA,NA,NA,NA,NA,NA,TPR_6,PF13174.11,3.8e-20,180,211,2,33
UHM18.35741__k141_140701_38,318.941747364109,2.70806640864851,0.0478247670122982,NA,NA,NA,NA,NA,NA,TPR_6,PF13174.11,3.8e-20,216,247,1,32
UHM18.35741__k141_140701_38,318.941747364109,2.70806640864851,0.0478247670122982,NA,NA,NA,NA,NA,NA,TPR_16,PF13432.11,3.4e-9,158,212,14,65
UHM18.35741__k141_86891_4,733.882862634239,3.1658048682581,0.0800530458260881,NA,NA,NA,NA,NA,NA,GTP_EFTU,PF00009.32,1.2999999999999998e-56,3,194,2,187
UHM18.35741__k141_86891_4,733.882862634239,3.1658048682581,0.0800530458260881,NA,NA,NA,NA,NA,NA,BipA_C,PF21018.2,5.2999999999999994e-46,481,589,1,109
UHM18.35741__k141_86891_4,733.882862634239,3.1658048682581,0.0800530458260881,NA,NA,NA,NA,NA,NA,EFG_C,PF00679.29,1.4e-21,394,477,2,86
UHM18.35741__k141_86891_4,733.882862634239,3.1658048682581,0.0800530458260881,NA,NA,NA,NA,NA,NA,GTP_EFTU_D2,PF03144.30,3.8e-14,217,287,1,73
UHM18.35741__k141_86891_4,733.882862634239,3.1658048682581,0.0800530458260881,NA,NA,NA,NA,NA,NA,EF-G_D2,PF22042.1,1.5e-10,210,287,11,82
UHM18.35741__k141_86891_4,733.882862634239,3.1658048682581,0.0800530458260881,NA,NA,NA,NA,NA,NA,MMR_HSR1,PF01926.28,2.3e-5,8,128,3,113
UHM18.35741__k141_55222_6,560.392744600533,3.26405986612673,0.0875569031087132,NA,NA,NA,NA,NA,NA,Peptidase_U32,PF01136.24,1e-71,82,312,4,230
UHM18.35741__k141_91515_2,476.979218335174,2.85417527053425,0.0566484538980079,NA,NA,NA,NA,NA,NA,F_bP_aldolase,PF01116.25,2e-83,14,353,2,276
UHM18.35741__k141_55754_3,407.560741616473,3.15809390261923,0.096710147586138,NA,NA,NA,NA,NA,NA,HTH_18,PF12833.12,3.1e-22,206,283,2,79
UHM18.35741__k141_55754_3,407.560741616473,3.15809390261923,0.096710147586138,NA,NA,NA,NA,NA,NA,HTH_AraC,PF00165.28,1.3e-13,248,282,8,41
UHM18.35741__k141_46556_2,472.227272077527,2.80711409419107,0.0998599691123118,NA,NA,NA,NA,NA,NA,GKRP_SIS_N,PF22645.1,4.6e-20,60,165,2,111
UHM18.35741__k141_46556_2,472.227272077527,2.80711409419107,0.0998599691123118,NA,NA,NA,NA,NA,NA,GKRP_SIS_2,PF22198.1,1.6e-8,58,117,5,64
UHM18.35741__k141_46556_2,472.227272077527,2.80711409419107,0.0998599691123118,NA,NA,NA,NA,NA,NA,SIS,PF01380.27,7.8e-8,139,219,49,127
UHM18.35741__k141_6284_3,838.58418001099,2.7440082026489,0.0962376211526735,NA,NA,NA,NA,NA,NA,Glucosamine_iso,PF01182.25,3.7999999999999995e-24,27,254,3,223
UHM18.35741__k141_6284_3,838.58418001099,2.7440082026489,0.0962376211526735,NA,NA,NA,NA,NA,NA,PIG-L,PF02585.22,1.4e-15,364,540,1,128
UHM18.35741__k141_133757_3,1260.20548009588,3.35366041437196,0.0672946731205527,NA,NA,NA,NA,NA,NA,Acetyltransf_1,PF00583.30,3.5e-17,20,136,7,116
UHM18.35741__k141_133757_3,1260.20548009588,3.35366041437196,0.0672946731205527,NA,NA,NA,NA,NA,NA,Acetyltransf_4,PF13420.12,1.4e-14,3,155,1,153
UHM18.35741__k141_133757_3,1260.20548009588,3.35366041437196,0.0672946731205527,NA,NA,NA,NA,NA,NA,Acetyltransf_7,PF13508.12,8.6e-11,53,137,5,83
UHM18.35741__k141_133757_3,1260.20548009588,3.35366041437196,0.0672946731205527,NA,NA,NA,NA,NA,NA,Acetyltransf_3,PF13302.12,6.4e-10,3,137,4,138
UHM18.35741__k141_133757_3,1260.20548009588,3.35366041437196,0.0672946731205527,NA,NA,NA,NA,NA,NA,Acetyltransf_10,PF13673.12,2.3e-8,47,142,27,113
UHM18.35741__k141_133757_3,1260.20548009588,3.35366041437196,0.0672946731205527,NA,NA,NA,NA,NA,NA,FR47,PF08445.15,1.2e-6,84,139,26,80
UHM18.35741__k141_24162_2,736.974886838739,2.54748035380965,0.0954662600682363,NA,NA,NA,NA,NA,NA,Aldedh,PF00171.27,8e-102,57,512,8,449
UHM18.35741__k141_33825_1,671.456404108462,2.96389935844338,0.096710147586138,NA,NA,NA,NA,NA,NA,UPF0004,PF00919.25,6.2000000000000005e-30,25,124,1,98
UHM18.35741__k141_33825_1,671.456404108462,2.96389935844338,0.096710147586138,NA,NA,NA,NA,NA,NA,Radical_SAM,PF04055.26,2.4e-27,172,358,1,165
UHM18.35741__k141_33825_1,671.456404108462,2.96389935844338,0.096710147586138,NA,NA,NA,NA,NA,NA,TRAM,PF01938.25,2.1e-14,415,475,3,61
UHM18.35741__k141_102402_1,234.057639476715,2.58274157256154,0.172898649980296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.35741__k141_76299_24,1231.64473980472,2.02769819441985,0.602314438312231,3.2.1.1:4+3.2.1.41:2+3.2.1.41:28+3.2.1.41:5+3.2.1.68:4,GH13_13(466-885),CBM41_e2+CBM48_e30+GH13_e108,-,beta-glucan+glycogen+starch+sucrose,2,Pullul_strch_C,PF11852.13,3.1e-44,909,1072,1,164
UHM18.35741__k141_76299_24,1231.64473980472,2.02769819441985,0.602314438312231,3.2.1.1:4+3.2.1.41:2+3.2.1.41:28+3.2.1.41:5+3.2.1.68:4,GH13_13(466-885),CBM41_e2+CBM48_e30+GH13_e108,-,beta-glucan+glycogen+starch+sucrose,2,Pullulanase_N2,PF17967.6,1.4999999999999999e-33,181,290,2,112
UHM18.35741__k141_76299_24,1231.64473980472,2.02769819441985,0.602314438312231,3.2.1.1:4+3.2.1.41:2+3.2.1.41:28+3.2.1.41:5+3.2.1.68:4,GH13_13(466-885),CBM41_e2+CBM48_e30+GH13_e108,-,beta-glucan+glycogen+starch+sucrose,2,Pullulanase_Ins,PF18494.6,8.100000000000001e-28,486,559,1,74
UHM18.35741__k141_76299_24,1231.64473980472,2.02769819441985,0.602314438312231,3.2.1.1:4+3.2.1.41:2+3.2.1.41:28+3.2.1.41:5+3.2.1.68:4,GH13_13(466-885),CBM41_e2+CBM48_e30+GH13_e108,-,beta-glucan+glycogen+starch+sucrose,2,CBM_48,PF02922.23,1.8e-11,301,385,2,83
UHM18.35741__k141_76299_24,1231.64473980472,2.02769819441985,0.602314438312231,3.2.1.1:4+3.2.1.41:2+3.2.1.41:28+3.2.1.41:5+3.2.1.68:4,GH13_13(466-885),CBM41_e2+CBM48_e30+GH13_e108,-,beta-glucan+glycogen+starch+sucrose,2,PUD,PF03714.19,3.3e-8,74,165,11,96
UHM18.35741__k141_85586_4,886.665291619747,3.01106076392534,0.096710147586138,NA,NA,NA,NA,NA,NA,DNA_topoisoIV,PF00521.25,8.499999999999998e-169,31,469,1,431
UHM18.35741__k141_85586_4,886.665291619747,3.01106076392534,0.096710147586138,NA,NA,NA,NA,NA,NA,DNA_gyraseA_C,PF03989.18,3.9e-65,503,547,3,47
UHM18.35741__k141_85586_4,886.665291619747,3.01106076392534,0.096710147586138,NA,NA,NA,NA,NA,NA,DNA_gyraseA_C,PF03989.18,3.9e-65,551,600,1,47
UHM18.35741__k141_85586_4,886.665291619747,3.01106076392534,0.096710147586138,NA,NA,NA,NA,NA,NA,DNA_gyraseA_C,PF03989.18,3.9e-65,613,657,2,48
UHM18.35741__k141_85586_4,886.665291619747,3.01106076392534,0.096710147586138,NA,NA,NA,NA,NA,NA,DNA_gyraseA_C,PF03989.18,3.9e-65,667,707,8,47
UHM18.35741__k141_85586_4,886.665291619747,3.01106076392534,0.096710147586138,NA,NA,NA,NA,NA,NA,DNA_gyraseA_C,PF03989.18,3.9e-65,716,768,2,47
UHM18.35741__k141_85586_4,886.665291619747,3.01106076392534,0.096710147586138,NA,NA,NA,NA,NA,NA,DNA_gyraseA_C,PF03989.18,3.9e-65,772,818,1,47
UHM18.35741__k141_35890_30,591.990475145415,4.57964151847746,8.399362721978e-4,NA,NA,NA,NA,NA,NA,Methyltransf_31,PF13847.11,7.7e-13,59,149,3,99
UHM18.35741__k141_35890_30,591.990475145415,4.57964151847746,8.399362721978e-4,NA,NA,NA,NA,NA,NA,Methyltransf_25,PF13649.11,2.1e-12,64,149,2,91
UHM18.35741__k141_35890_30,591.990475145415,4.57964151847746,8.399362721978e-4,NA,NA,NA,NA,NA,NA,Methyltransf_11,PF08241.17,1.2e-8,64,148,1,84
UHM18.35741__k141_35890_30,591.990475145415,4.57964151847746,8.399362721978e-4,NA,NA,NA,NA,NA,NA,Methyltransf_12,PF08242.17,2.9e-8,64,150,1,91
UHM18.35742__k141_82641_6,2371.77600257143,2.10462905797612,0.216134263160899,NA,NA,NA,NA,NA,NA,Aconitase,PF00330.25,3.2999999999999998e-136,70,545,12,463
UHM18.35742__k141_82641_6,2371.77600257143,2.10462905797612,0.216134263160899,NA,NA,NA,NA,NA,NA,Aconitase_C,PF00694.24,2.5e-27,668,798,3,129
UHM18.35742__k141_172200_28,1714.71122355017,4.17264354443132,0.0477487700379553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.35742__k141_103447_189,666.571847838187,3.09429449582168,0.0450820725370378,NA,NA,NA,NA,NA,NA,Mur_ligase_M,PF08245.17,7.8e-45,110,302,1,196
UHM18.35742__k141_103447_189,666.571847838187,3.09429449582168,0.0450820725370378,NA,NA,NA,NA,NA,NA,Mur_ligase_C,PF02875.26,7.3e-34,328,458,1,127
UHM18.35742__k141_103447_189,666.571847838187,3.09429449582168,0.0450820725370378,NA,NA,NA,NA,NA,NA,Mur_ligase,PF01225.30,2.3e-9,24,97,2,94
UHM18.35742__k141_69108_4,731.486109032622,3.41678393956458,0.033495596015089,NA,NA,NA,NA,NA,NA,PP_kinase_C_1,PF17941.6,3.6999999999999997e-69,327,490,1,164
UHM18.35742__k141_69108_4,731.486109032622,3.41678393956458,0.033495596015089,NA,NA,NA,NA,NA,NA,PP_kinase_C,PF13090.11,7.800000000000001e-64,499,670,1,172
UHM18.35742__k141_69108_4,731.486109032622,3.41678393956458,0.033495596015089,NA,NA,NA,NA,NA,NA,PP_kinase,PF02503.22,2.0999999999999997e-43,121,301,2,183
UHM18.35742__k141_69108_4,731.486109032622,3.41678393956458,0.033495596015089,NA,NA,NA,NA,NA,NA,PP_kinase_N,PF13089.11,3.1000000000000003e-30,6,111,1,106
UHM18.35742__k141_151837_194,262.37275420411,2.33380275430713,0.416037464756903,NA,NA,NA,NA,NA,NA,Fimbrial,PF00419.25,1.1e-14,35,168,3,151
UHM18.35742__k141_28005_52,512.210180719078,3.29629290525108,0.0991210327635893,NA,NA,NA,NA,NA,NA,HlyD_3,PF13437.11,1.2e-17,222,340,2,106
UHM18.35742__k141_28005_52,512.210180719078,3.29629290525108,0.0991210327635893,NA,NA,NA,NA,NA,NA,HlyD_D23,PF16576.10,9e-17,190,297,78,187
UHM18.35742__k141_28005_52,512.210180719078,3.29629290525108,0.0991210327635893,NA,NA,NA,NA,NA,NA,Biotin_lipoyl_2,PF13533.11,2.8e-12,56,102,3,49
UHM18.35742__k141_28005_52,512.210180719078,3.29629290525108,0.0991210327635893,NA,NA,NA,NA,NA,NA,CusB_dom_1,PF00529.25,5.1e-9,116,342,12,73
UHM18.35742__k141_28005_180,409.445536721248,2.71005322875781,0.0796072773879274,NA,NA,NA,NA,NA,NA,Carboxyl_trans,PF01039.27,8e-21,96,241,35,180
UHM18.35742__k141_28005_212,540.108417118307,3.34509279861806,0.0949510518431773,NA,NA,NA,NA,NA,NA,Cys_Met_Meta_PP,PF01053.25,1.0999999999999999e-131,9,389,1,380
UHM18.35742__k141_28005_212,540.108417118307,3.34509279861806,0.0949510518431773,NA,NA,NA,NA,NA,NA,Aminotran_1_2,PF00155.26,3.4e-7,50,236,29,246
UHM18.35742__k141_28005_212,540.108417118307,3.34509279861806,0.0949510518431773,NA,NA,NA,NA,NA,NA,DegT_DnrJ_EryC1,PF01041.22,7.7e-5,56,188,20,150
UHM18.35742__k141_28005_244,2316.2764748009,3.31949345528578,0.0882922802849121,NA,NA,NA,NA,NA,NA,bMG6,PF17962.6,3.3e-26,900,1016,2,112
UHM18.35742__k141_28005_244,2316.2764748009,3.31949345528578,0.0882922802849121,NA,NA,NA,NA,NA,NA,A2M_BRD,PF07703.19,5.1e-20,1036,1176,3,140
UHM18.35742__k141_28005_244,2316.2764748009,3.31949345528578,0.0882922802849121,NA,NA,NA,NA,NA,NA,MG2,PF01835.24,1.5e-17,669,755,1,90
UHM18.35742__k141_28005_244,2316.2764748009,3.31949345528578,0.0882922802849121,NA,NA,NA,NA,NA,NA,bMG3,PF11974.13,7.4e-15,568,662,1,101
UHM18.35742__k141_28005_244,2316.2764748009,3.31949345528578,0.0882922802849121,NA,NA,NA,NA,NA,NA,bMG10,PF17973.6,2.5e-14,1771,1879,12,129
UHM18.35742__k141_28005_244,2316.2764748009,3.31949345528578,0.0882922802849121,NA,NA,NA,NA,NA,NA,bMG5,PF17972.6,3e-10,768,880,2,114
UHM18.35742__k141_28005_244,2316.2764748009,3.31949345528578,0.0882922802849121,NA,NA,NA,NA,NA,NA,A2M,PF00207.27,3.3e-9,1242,1329,3,91
UHM18.35742__k141_28005_244,2316.2764748009,3.31949345528578,0.0882922802849121,NA,NA,NA,NA,NA,NA,TED_complement,PF07678.19,3.2e-5,1439,1548,16,130
UHM18.35742__k141_193368_50,1443.28051446812,2.195759271642,0.197767840812639,NA,NA,NA,NA,NA,NA,HATPase_c,PF02518.31,1.9e-19,361,464,2,109
UHM18.35742__k141_103998_24,2532.9646832977,2.22222955427115,0.16856921449754,NA,NA,NA,NA,NA,NA,Tad_C,PF09977.14,6.6e-7,58,148,4,93
UHM18.35742__k141_103998_24,2532.9646832977,2.22222955427115,0.16856921449754,NA,NA,NA,NA,NA,NA,Tad,PF13400.11,3.1e-6,13,56,1,44
UHM18.35742__k141_200256_27,380.614622899481,2.52827609602139,0.17744044078632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.35742__k141_111370_11,393.477714776692,2.3467095045792,0.602314438312231,NA,NA,NA,NA,NA,NA,LysR_substrate,PF03466.25,3.9e-21,111,318,2,208
UHM18.35742__k141_111370_11,393.477714776692,2.3467095045792,0.602314438312231,NA,NA,NA,NA,NA,NA,HTH_1,PF00126.32,3.1e-15,27,86,1,60
UHM18.35742__k141_152342_3,191.067789833883,2.07106644632437,0.0938510747556665,NA,NA,NA,NA,NA,NA,ADH_zinc_N,PF00107.31,2e-21,151,254,1,105
UHM18.35742__k141_152342_3,191.067789833883,2.07106644632437,0.0938510747556665,NA,NA,NA,NA,NA,NA,ADH_zinc_N_2,PF13602.11,1.2e-14,186,321,4,134
UHM18.35742__k141_152342_3,191.067789833883,2.07106644632437,0.0938510747556665,NA,NA,NA,NA,NA,NA,ADH_N,PF08240.17,7.8e-14,27,110,1,104
UHM18.35742__k141_42379_123,849.182501829654,2.96187944222141,0.102598052337816,NA,NA,NA,NA,NA,NA,FAD_binding_2,PF00890.29,1.2e-47,35,469,1,414
UHM18.35742__k141_42379_123,849.182501829654,2.96187944222141,0.102598052337816,NA,NA,NA,NA,NA,NA,Succ_DH_flav_C,PF02910.25,2.1e-39,531,665,1,130
UHM18.35742__k141_174395_10,448.64341999608,3.23362915824729,0.096710147586138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM18.35742__k141_133855_3,411.907469823231,2.51511761970064,0.0807093064633623,NA,NA,NA,NA,NA,NA,DNA_pol3_delta2,PF13177.11,2.7e-35,22,167,2,160
UHM18.35742__k141_133855_3,411.907469823231,2.51511761970064,0.0807093064633623,NA,NA,NA,NA,NA,NA,AAA,PF00004.34,1.7e-14,42,161,1,125
UHM18.35742__k141_133855_3,411.907469823231,2.51511761970064,0.0807093064633623,NA,NA,NA,NA,NA,NA,DNAX_ATPase_lid,PF22608.1,3.3e-13,173,218,3,48
UHM18.35742__k141_133855_3,411.907469823231,2.51511761970064,0.0807093064633623,NA,NA,NA,NA,NA,NA,AAA_22,PF13401.11,5.9e-8,39,146,5,123
UHM18.35742__k141_133855_3,411.907469823231,2.51511761970064,0.0807093064633623,NA,NA,NA,NA,NA,NA,AAA_14,PF13173.11,1.6e-7,41,143,4,95
UHM18.35742__k141_133855_3,411.907469823231,2.51511761970064,0.0807093064633623,NA,NA,NA,NA,NA,NA,DNA_pol3_gamma3,PF12169.13,1.1e-5,222,348,2,129
UHM18.35742__k141_133855_3,411.907469823231,2.51511761970064,0.0807093064633623,NA,NA,NA,NA,NA,NA,Rad17,PF03215.20,1.7e-5,9,68,11,73
UHM18.35742__k141_215974_22,1384.95634933731,3.45332048419274,0.0666587346580035,3.2.1.185:1+3.2.1.31:1,GH2(24-488)+CBM57(726-892)+CBM97(1051-1175),CBM57_e0+GH2_e99,-,beta-glucuronan+glycosidases,2,Malectin,PF11721.13,9.8e-33,725,892,1,152
UHM18.35742__k141_215974_22,1384.95634933731,3.45332048419274,0.0666587346580035,3.2.1.185:1+3.2.1.31:1,GH2(24-488)+CBM57(726-892)+CBM97(1051-1175),CBM57_e0+GH2_e99,-,beta-glucuronan+glycosidases,2,Glyco_hydro_2,PF00703.26,1.7e-18,210,313,7,109
UHM18.35742__k141_215974_22,1384.95634933731,3.45332048419274,0.0666587346580035,3.2.1.185:1+3.2.1.31:1,GH2(24-488)+CBM57(726-892)+CBM97(1051-1175),CBM57_e0+GH2_e99,-,beta-glucuronan+glycosidases,2,Glyco_hydro_2_N,PF02837.23,2.8e-18,63,195,23,166
UHM18.35742__k141_215974_22,1384.95634933731,3.45332048419274,0.0666587346580035,3.2.1.185:1+3.2.1.31:1,GH2(24-488)+CBM57(726-892)+CBM97(1051-1175),CBM57_e0+GH2_e99,-,beta-glucuronan+glycosidases,2,Glyco_hydro_2_C,PF02836.22,5.1e-13,324,459,4,154
UHM18.35742__k141_215974_22,1384.95634933731,3.45332048419274,0.0666587346580035,3.2.1.185:1+3.2.1.31:1,GH2(24-488)+CBM57(726-892)+CBM97(1051-1175),CBM57_e0+GH2_e99,-,beta-glucuronan+glycosidases,2,Glyco_hydro_2_N2,PF22666.1,3.4e-10,74,159,33,119
UHM18.35742__k141_215974_22,1384.95634933731,3.45332048419274,0.0666587346580035,3.2.1.185:1+3.2.1.31:1,GH2(24-488)+CBM57(726-892)+CBM97(1051-1175),CBM57_e0+GH2_e99,-,beta-glucuronan+glycosidases,2,DUF4982,PF16355.10,1.7e-9,635,691,6,61
UHM18.35742__k141_50369_120,603.618018553954,3.30087023264145,0.0424263212406119,NA,NA,NA,NA,NA,NA,Chorismate_bind,PF00425.23,3.6e-78,201,452,2,257
UHM18.35742__k141_50369_120,603.618018553954,3.30087023264145,0.0424263212406119,NA,NA,NA,NA,NA,NA,Anth_synt_I_N,PF04715.18,1.4e-31,16,161,1,140
UHM18.35742__k141_50369_184,582.529681174599,3.25241038864452,0.096710147586138,NA,NA,NA,NA,NA,NA,SusD_RagB,PF07980.16,9.499999999999999e-24,265,514,19,295
