Gene_ID,baseMean,log2FoldChange,padj,EC,cazyme_fam,sub_fam,diamond_fam,Substrate,#ofTools,DOMAIN,ACCESSION,EVALUE,QSTART,QEND,HMMSTART,HMMEND
UHM17.35739__k141_32106_9,325.207839680366,2.44515363907016,0.249631075044886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35739__k141_32106_41,269.299054736617,2.41770016195693,0.242212082840638,NA,NA,NA,NA,NA,NA,CDP-OH_P_transf,PF01066.26,9.5e-20,46,196,3,138
UHM17.35739__k141_86669_30,237.426874608837,2.35931446202219,0.242471087190193,NA,NA,NA,NA,NA,NA,GATase_4,PF13230.11,6.6e-121,1,263,1,264
UHM17.35739__k141_32149_23,245.953806371437,2.31068023942519,0.274798908343257,NA,NA,NA,NA,NA,NA,QueH,PF02677.19,6.5e-65,18,192,1,174
UHM17.35739__k141_16083_50,463.136249721278,2.30708149797355,0.242212082840638,NA,NA,NA,NA,NA,NA,Aldedh,PF00171.27,5.8e-123,12,462,1,452
UHM17.35739__k141_16083_114,440.3371416692,2.49031687977891,0.242212082840638,-,AA3(6-548),-,-,-,1,GMC_oxred_C,PF05199.18,1.1e-16,468,524,82,138
UHM17.35739__k141_16083_114,440.3371416692,2.49031687977891,0.242212082840638,-,AA3(6-548),-,-,-,1,GMC_oxred_N,PF00732.24,8.6e-11,190,283,107,198
UHM17.35739__k141_16083_114,440.3371416692,2.49031687977891,0.242212082840638,-,AA3(6-548),-,-,-,1,NAD_binding_8,PF13450.11,1.8e-5,12,39,1,28
UHM17.35739__k141_16083_114,440.3371416692,2.49031687977891,0.242212082840638,-,AA3(6-548),-,-,-,1,FAD_binding_2,PF00890.29,3e-5,9,39,1,31
UHM17.35739__k141_16083_146,234.87381811812,2.34013523373628,0.243824574016778,NA,NA,NA,NA,NA,NA,BPD_transp_1,PF00528.27,8.5e-27,44,238,2,183
UHM17.35739__k141_16083_178,200.137244167355,2.35930447290008,0.242212082840638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35739__k141_16083_210,300.286018497985,2.40871815846027,0.242212082840638,NA,NA,NA,NA,NA,NA,Patatin,PF01734.27,5.4e-34,58,215,1,190
UHM17.35739__k141_16083_242,184.103806169191,2.28145983519672,0.242471087190193,NA,NA,NA,NA,NA,NA,Lipase_GDSL_2,PF13472.11,1.8e-27,37,196,1,174
UHM17.35739__k141_16083_242,184.103806169191,2.28145983519672,0.242471087190193,NA,NA,NA,NA,NA,NA,Lipase_GDSL,PF00657.27,8.7e-20,35,201,1,204
UHM17.35739__k141_16083_274,248.713166317933,2.3712045126795,0.242212082840638,NA,NA,NA,NA,NA,NA,Metallophos,PF00149.33,1.1e-14,2,189,3,190
UHM17.35739__k141_54929_8,425.642559549645,2.40120348406285,0.242212082840638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35739__k141_54929_40,380.730003943325,2.43448917500619,0.242212082840638,NA,NA,NA,NA,NA,NA,ALO,PF04030.19,3e-60,175,422,1,257
UHM17.35739__k141_54929_40,380.730003943325,2.43448917500619,0.242212082840638,NA,NA,NA,NA,NA,NA,FAD_binding_4,PF01565.28,9.9e-20,20,151,1,139
UHM17.35739__k141_48630_11,820.11504052554,2.40126342121039,0.242212082840638,NA,NA,NA,NA,NA,NA,DNA_pol_A,PF00476.25,6.499999999999999e-161,548,919,3,381
UHM17.35739__k141_48630_11,820.11504052554,2.40126342121039,0.242212082840638,NA,NA,NA,NA,NA,NA,5_3_exonuc_N,PF02739.21,8.2e-55,4,165,2,164
UHM17.35739__k141_48630_11,820.11504052554,2.40126342121039,0.242212082840638,NA,NA,NA,NA,NA,NA,DNA_pol_A_exo1,PF01612.25,1.9e-33,327,513,1,172
UHM17.35739__k141_48630_11,820.11504052554,2.40126342121039,0.242212082840638,NA,NA,NA,NA,NA,NA,5_3_exonuc,PF01367.25,2.6999999999999997e-31,166,260,1,96
UHM17.35739__k141_48630_11,820.11504052554,2.40126342121039,0.242212082840638,NA,NA,NA,NA,NA,NA,DNA_polI_exo1,PF22619.1,7.1e-16,354,496,4,131
UHM17.35739__k141_48630_43,193.87958027285,2.43127164068231,0.242212082840638,NA,NA,NA,NA,NA,NA,HPPK,PF01288.25,3.5e-37,6,131,1,116
UHM17.35739__k141_48630_75,209.474796443262,2.23761793378994,0.293644262510079,NA,NA,NA,NA,NA,NA,CMD,PF02627.25,4.5e-8,43,121,2,83
UHM17.35739__k141_22919_3,397.501598451284,2.39667597087354,0.242212082840638,NA,NA,NA,NA,NA,NA,AnmK,PF03702.19,1.3999999999999999e-130,4,373,2,365
UHM17.35739__k141_22919_35,649.176619610372,2.38365562605407,0.242471087190193,NA,NA,NA,NA,NA,NA,YidC_periplas,PF14849.11,5.9e-73,86,382,2,281
UHM17.35739__k141_22919_35,649.176619610372,2.38365562605407,0.242471087190193,NA,NA,NA,NA,NA,NA,60KD_IMP,PF02096.25,4.2e-64,395,573,1,163
UHM17.35739__k141_61985_24,175.717389040355,2.26760232484619,0.242212082840638,NA,NA,NA,NA,NA,NA,Hexapep,PF00132.29,1.5e-17,90,123,1,34
UHM17.35739__k141_64729_20,266.070286457737,2.36972544481642,0.242471087190193,NA,NA,NA,NA,NA,NA,MTS,PF05175.19,4.2e-16,92,190,20,118
UHM17.35739__k141_64729_20,266.070286457737,2.36972544481642,0.242471087190193,NA,NA,NA,NA,NA,NA,PrmC_N,PF17827.6,2.3e-13,14,70,15,71
UHM17.35739__k141_64729_20,266.070286457737,2.36972544481642,0.242471087190193,NA,NA,NA,NA,NA,NA,Methyltransf_31,PF13847.11,7.6e-13,107,249,4,145
UHM17.35739__k141_64729_20,266.070286457737,2.36972544481642,0.242471087190193,NA,NA,NA,NA,NA,NA,Methyltransf_25,PF13649.11,3.8e-11,110,194,1,85
UHM17.35739__k141_64729_20,266.070286457737,2.36972544481642,0.242471087190193,NA,NA,NA,NA,NA,NA,Methyltransf_11,PF08241.17,6.7e-9,111,180,1,67
UHM17.35739__k141_64729_20,266.070286457737,2.36972544481642,0.242471087190193,NA,NA,NA,NA,NA,NA,Methyltransf_16,PF10294.14,3.6e-6,107,175,47,117
UHM17.35739__k141_64729_20,266.070286457737,2.36972544481642,0.242471087190193,NA,NA,NA,NA,NA,NA,PrmA,PF06325.18,5.6e-6,106,180,161,233
UHM17.35739__k141_64729_84,174.602899944064,2.4291117775353,0.242212082840638,NA,NA,NA,NA,NA,NA,Semialdhyde_dh,PF01118.29,3.5e-6,9,84,3,81
UHM17.35739__k141_26821_57,774.627823969818,2.40092353644992,0.242212082840638,NA,NA,NA,NA,NA,NA,AAA_2,PF07724.19,1.9e-72,594,757,1,165
UHM17.35739__k141_26821_57,774.627823969818,2.40092353644992,0.242212082840638,NA,NA,NA,NA,NA,NA,AAA_lid_9,PF17871.6,2e-34,339,439,1,101
UHM17.35739__k141_26821_57,774.627823969818,2.40092353644992,0.242212082840638,NA,NA,NA,NA,NA,NA,ClpB_D2-small,PF10431.14,3.9999999999999996e-26,764,844,1,81
UHM17.35739__k141_26821_57,774.627823969818,2.40092353644992,0.242212082840638,NA,NA,NA,NA,NA,NA,AAA,PF00004.34,5.099999999999999e-25,200,313,2,110
UHM17.35739__k141_26821_57,774.627823969818,2.40092353644992,0.242212082840638,NA,NA,NA,NA,NA,NA,AAA,PF00004.34,5.099999999999999e-25,600,717,2,109
UHM17.35739__k141_26821_57,774.627823969818,2.40092353644992,0.242212082840638,NA,NA,NA,NA,NA,NA,AAA_5,PF07728.19,1.2e-19,599,725,2,130
UHM17.35739__k141_26821_57,774.627823969818,2.40092353644992,0.242212082840638,NA,NA,NA,NA,NA,NA,Clp_N,PF02861.25,2.1e-13,17,66,1,52
UHM17.35739__k141_26821_57,774.627823969818,2.40092353644992,0.242212082840638,NA,NA,NA,NA,NA,NA,Clp_N,PF02861.25,2.1e-13,92,142,1,53
UHM17.35739__k141_26821_89,351.105135546842,2.46567675571262,0.242212082840638,NA,NA,NA,NA,NA,NA,Aminotran_1_2,PF00155.26,7.799999999999999e-53,32,353,1,361
UHM17.35739__k141_26821_89,351.105135546842,2.46567675571262,0.242212082840638,NA,NA,NA,NA,NA,NA,Aminotran_5,PF00266.24,1.7e-5,97,194,74,177
UHM17.35739__k141_52564_96,273.056980931984,2.42753065118394,0.242212082840638,NA,NA,NA,NA,NA,NA,ApbA,PF02558.21,2.7e-29,3,155,1,149
UHM17.35739__k141_52564_96,273.056980931984,2.42753065118394,0.242212082840638,NA,NA,NA,NA,NA,NA,ApbA_C,PF08546.16,7.5e-19,176,315,1,124
UHM17.35739__k141_52564_96,273.056980931984,2.42753065118394,0.242212082840638,NA,NA,NA,NA,NA,NA,NAD_Gly3P_dh_N,PF01210.28,1.5e-7,2,109,1,106
UHM17.35739__k141_1845_22,206.457044960502,2.39371460632768,0.242212082840638,NA,NA,NA,NA,NA,NA,His_Phos_1,PF00300.27,5.9e-41,6,194,3,188
UHM17.35739__k141_20844_55,363.669791128754,2.38951143590601,0.242212082840638,NA,NA,NA,NA,NA,NA,MFS_1,PF07690.21,2.1e-52,40,396,1,335
UHM17.35739__k141_20844_87,880.590541737928,2.42570572716023,0.242212082840638,NA,NA,NA,NA,NA,NA,CT_A_B,PF02626.20,1.3000000000000002e-92,471,741,1,260
UHM17.35739__k141_20844_87,880.590541737928,2.42570572716023,0.242212082840638,NA,NA,NA,NA,NA,NA,CPSase_L_D2,PF02786.22,1.3e-63,116,318,2,205
UHM17.35739__k141_20844_87,880.590541737928,2.42570572716023,0.242212082840638,NA,NA,NA,NA,NA,NA,Biotin_carb_N,PF00289.27,4.7e-46,1,110,1,110
UHM17.35739__k141_20844_87,880.590541737928,2.42570572716023,0.242212082840638,NA,NA,NA,NA,NA,NA,CT_C_D,PF02682.21,1.1e-43,798,1020,2,199
UHM17.35739__k141_20844_87,880.590541737928,2.42570572716023,0.242212082840638,NA,NA,NA,NA,NA,NA,Biotin_carb_C,PF02785.24,1.2e-31,335,439,1,107
UHM17.35739__k141_20844_87,880.590541737928,2.42570572716023,0.242212082840638,NA,NA,NA,NA,NA,NA,Dala_Dala_lig_C,PF07478.18,8.9e-13,144,291,29,174
UHM17.35739__k141_20844_87,880.590541737928,2.42570572716023,0.242212082840638,NA,NA,NA,NA,NA,NA,Biotin_lipoyl,PF00364.27,2.5e-12,1122,1197,2,73
UHM17.35739__k141_20844_87,880.590541737928,2.42570572716023,0.242212082840638,NA,NA,NA,NA,NA,NA,ATP-grasp,PF02222.27,7.4e-8,132,292,9,159
UHM17.35739__k141_36131_278,416.582223911471,2.00654318743195,0.807569679332565,NA,NA,NA,NA,NA,NA,TctC,PF03401.19,3.1999999999999998e-62,63,337,1,273
UHM17.35739__k141_17259_13,285.351461557367,2.46029655826874,0.242212082840638,NA,NA,NA,NA,NA,NA,BKACE,PF05853.17,5.1e-62,15,318,1,273
UHM17.35739__k141_76415_4,371.919986399048,2.40748214070716,0.242471087190193,NA,NA,NA,NA,NA,NA,CitMHS,PF03600.21,4e-34,13,387,1,336
UHM17.35739__k141_76415_4,371.919986399048,2.40748214070716,0.242471087190193,NA,NA,NA,NA,NA,NA,Na_H_antiporter,PF03553.19,7.7e-7,33,202,127,295
UHM17.35739__k141_76415_36,551.92356371229,2.38572176253463,0.247440300046538,-,CE4(96-261),CE4_e167,-,-,2,GHL13,PF14883.11,1.9e-22,316,406,3,94
UHM17.35739__k141_76415_36,551.92356371229,2.38572176253463,0.247440300046538,-,CE4(96-261),CE4_e167,-,-,2,Polysacc_deac_1,PF01522.26,4.2e-19,96,259,2,122
UHM17.35739__k141_76415_68,200.086484895365,2.36623930496003,0.242212082840638,NA,NA,NA,NA,NA,NA,Pept_tRNA_hydro,PF01195.24,8.8e-64,6,188,1,183
UHM17.35739__k141_76415_132,585.753696778674,2.32562362266008,0.22309151529855,NA,NA,NA,NA,NA,NA,Complex1_49kDa,PF00346.24,1.6e-101,325,595,1,271
UHM17.35739__k141_76415_132,585.753696778674,2.32562362266008,0.22309151529855,NA,NA,NA,NA,NA,NA,Complex1_30kDa,PF00329.24,2.5999999999999996e-43,46,174,1,123
UHM17.35739__k141_76415_164,331.326983624777,2.40878319248815,0.242212082840638,NA,NA,NA,NA,NA,NA,BPD_transp_1,PF00528.27,2.4e-36,114,309,2,182
UHM17.35739__k141_76415_164,331.326983624777,2.40878319248815,0.242212082840638,NA,NA,NA,NA,NA,NA,BPD_transp_1_N,PF19300.4,2.2e-14,1,74,1,74
UHM17.35739__k141_76415_228,304.734570607982,2.48221104777707,0.242212082840638,NA,NA,NA,NA,NA,NA,Fapy_DNA_glyco,PF01149.29,2.2000000000000002e-30,1,111,1,116
UHM17.35739__k141_76415_228,304.734570607982,2.48221104777707,0.242212082840638,NA,NA,NA,NA,NA,NA,H2TH,PF06831.19,2.5e-29,127,217,1,91
UHM17.35739__k141_76415_228,304.734570607982,2.48221104777707,0.242212082840638,NA,NA,NA,NA,NA,NA,zf-FPG_IleRS,PF06827.19,7.5e-8,239,267,1,29
UHM17.35739__k141_76415_260,151.282942252148,2.35562480971122,0.242471087190193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35739__k141_54210_27,241.557940995268,2.45607092870405,0.242212082840638,NA,NA,NA,NA,NA,NA,Lipoprotein_9,PF03180.19,1.1000000000000001e-65,40,271,1,230
UHM17.35739__k141_40205_13,174.914113831053,2.41834601771541,0.242212082840638,NA,NA,NA,NA,NA,NA,Acyltransferase,PF01553.26,6.4e-19,57,178,15,132
UHM17.35739__k141_40205_109,347.940979829262,2.43531378948852,0.236107724935026,NA,NA,NA,NA,NA,NA,FtsX,PF02687.26,2.5e-18,273,404,2,120
UHM17.35739__k141_40205_109,347.940979829262,2.43531378948852,0.236107724935026,NA,NA,NA,NA,NA,NA,MacB_PCD,PF12704.12,6.3e-14,28,240,2,204
UHM17.35739__k141_40205_173,336.261253208997,2.2989319898188,0.242471087190193,NA,NA,NA,NA,NA,NA,AAA_24,PF13479.11,4.6000000000000004e-30,17,205,3,193
UHM17.35739__k141_21689_1,422.816329569184,2.46584374039103,0.242212082840638,NA,NA,NA,NA,NA,NA,Pyr_redox_2,PF07992.19,1.2e-37,11,326,1,288
UHM17.35739__k141_21689_1,422.816329569184,2.46584374039103,0.242212082840638,NA,NA,NA,NA,NA,NA,Pyr_redox_dim,PF02852.27,6.3e-17,352,457,4,109
UHM17.35739__k141_21689_1,422.816329569184,2.46584374039103,0.242212082840638,NA,NA,NA,NA,NA,NA,Pyr_redox,PF00070.32,2.1e-9,178,248,2,74
UHM17.35739__k141_21689_1,422.816329569184,2.46584374039103,0.242212082840638,NA,NA,NA,NA,NA,NA,Pyr_redox_3,PF13738.11,2.2e-9,14,287,1,282
UHM17.35739__k141_21689_1,422.816329569184,2.46584374039103,0.242212082840638,NA,NA,NA,NA,NA,NA,GIDA,PF01134.27,5.1e-7,12,146,1,150
UHM17.35739__k141_21689_65,328.620561239021,2.35042142159866,0.249056667743757,NA,NA,NA,NA,NA,NA,Epimerase,PF01370.26,2.4999999999999997e-55,3,242,1,230
UHM17.35739__k141_21689_65,328.620561239021,2.35042142159866,0.249056667743757,NA,NA,NA,NA,NA,NA,GDP_Man_Dehyd,PF16363.10,4.2e-54,4,329,1,331
UHM17.35739__k141_21689_65,328.620561239021,2.35042142159866,0.249056667743757,NA,NA,NA,NA,NA,NA,3Beta_HSD,PF01073.24,1.3e-17,4,253,1,238
UHM17.35739__k141_21689_65,328.620561239021,2.35042142159866,0.249056667743757,NA,NA,NA,NA,NA,NA,RmlD_sub_bind,PF04321.22,2.9e-16,1,244,1,204
UHM17.35739__k141_21689_65,328.620561239021,2.35042142159866,0.249056667743757,NA,NA,NA,NA,NA,NA,Polysacc_synt_2,PF02719.20,4.4e-15,3,192,1,176
UHM17.35739__k141_21689_65,328.620561239021,2.35042142159866,0.249056667743757,NA,NA,NA,NA,NA,NA,NAD_binding_4,PF07993.17,2.6e-8,5,189,1,209
UHM17.35739__k141_21689_65,328.620561239021,2.35042142159866,0.249056667743757,NA,NA,NA,NA,NA,NA,adh_short,PF00106.30,1.4e-6,3,118,3,118
UHM17.35739__k141_33977_93,227.312765051505,2.35670372367662,0.242212082840638,NA,NA,NA,NA,NA,NA,Phage_term_smal,PF05944.17,5.4e-43,36,163,1,128
UHM17.35739__k141_96088_9,342.824371002808,2.31181258779197,0.294502284733287,NA,NA,NA,NA,NA,NA,Fimbrial,PF00419.25,4.5e-15,200,349,6,151
UHM17.35739__k141_96088_73,213.020078667795,2.31508507950149,0.269789170772506,NA,NA,NA,NA,NA,NA,UPF0227,PF05728.17,2.8e-40,3,186,2,186
UHM17.35739__k141_96088_73,213.020078667795,2.31508507950149,0.269789170772506,NA,NA,NA,NA,NA,NA,Abhydrolase_6,PF12697.12,3.3e-9,3,123,1,132
UHM17.35739__k141_96088_105,311.420840148722,2.27784964601631,0.257586067847546,NA,NA,NA,NA,NA,NA,FtsQ_DivIB_C,PF03799.20,3.2e-18,132,245,1,114
UHM17.35739__k141_96088_105,311.420840148722,2.27784964601631,0.257586067847546,NA,NA,NA,NA,NA,NA,POTRA_1,PF08478.15,1.6e-11,60,128,2,69
UHM17.35739__k141_96088_137,156.976180529953,2.3904035381034,0.242471087190193,NA,NA,NA,NA,NA,NA,DUF485,PF04341.17,2.6e-29,11,95,2,85
UHM17.35739__k141_96088_169,249.648681135174,2.41976762719849,0.242212082840638,NA,NA,NA,NA,NA,NA,MIP,PF00230.25,1.5999999999999998e-53,2,221,9,222
UHM17.35739__k141_96088_201,529.618158919283,2.45999136135542,0.242212082840638,NA,NA,NA,NA,NA,NA,tRNA-synt_1c,PF00749.26,1.6999999999999996e-111,3,319,2,314
UHM17.35739__k141_96088_201,529.618158919283,2.45999136135542,0.242212082840638,NA,NA,NA,NA,NA,NA,Anticodon_2,PF19269.4,1.1000000000000002e-28,333,470,2,141
UHM17.35739__k141_96088_265,202.672513139184,2.37459475353022,0.245502324155923,NA,NA,NA,NA,NA,NA,Sod_Cu,PF00080.25,6.4e-34,51,182,3,133
UHM17.35739__k141_96088_297,296.919139290692,2.47477449119564,0.242212082840638,NA,NA,NA,NA,NA,NA,MlaE,PF02405.21,6.9e-69,41,253,1,211
UHM17.35740__k141_124494_53,541.070744592785,2.4978376312192,0.192660545381967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35740__k141_77062_128,277.343263468264,2.0195422789364,0.0931093180173118,NA,NA,NA,NA,NA,NA,AA_kinase,PF00696.33,9.400000000000001e-28,11,220,2,234
UHM17.35740__k141_77062_160,248.254174744606,2.41282741700143,0.242212082840638,NA,NA,NA,NA,NA,NA,Aldo_ket_red,PF00248.26,4.5e-53,8,252,3,290
UHM17.35740__k141_77062_192,435.297306716251,2.36061120277395,0.205547410204366,NA,NA,NA,NA,NA,NA,PALP,PF00291.30,3.8999999999999996e-75,19,314,6,295
UHM17.35740__k141_77062_192,435.297306716251,2.36061120277395,0.205547410204366,NA,NA,NA,NA,NA,NA,Thr_dehydrat_C,PF00585.23,1.4e-46,327,416,1,91
UHM17.35740__k141_77062_192,435.297306716251,2.36061120277395,0.205547410204366,NA,NA,NA,NA,NA,NA,Thr_dehydrat_C,PF00585.23,1.4e-46,423,511,4,91
UHM17.35740__k141_118501_161,703.663750141974,2.92123919814851,0.329604099175512,NA,NA,NA,NA,NA,NA,Lactamase_B,PF00753.32,1.3e-20,119,309,5,196
UHM17.35740__k141_118501_161,703.663750141974,2.92123919814851,0.329604099175512,NA,NA,NA,NA,NA,NA,Alkyl_sulf_dimr,PF14863.11,7.5e-16,350,456,5,112
UHM17.35740__k141_36009_1,673.306840861412,2.02428255825607,0.653672896047103,NA,NA,NA,NA,NA,NA,Flagellin_N,PF00669.25,2e-45,5,143,1,139
UHM17.35740__k141_36009_1,673.306840861412,2.02428255825607,0.653672896047103,NA,NA,NA,NA,NA,NA,Flagellin_C,PF00700.26,8.3e-30,319,404,1,86
UHM17.35740__k141_30230_39,565.350840802827,2.41518597993982,0.242212082840638,NA,NA,NA,NA,NA,NA,Acyl-CoA_dh_C,PF12806.12,5.5e-25,468,584,2,123
UHM17.35740__k141_30230_39,565.350840802827,2.41518597993982,0.242212082840638,NA,NA,NA,NA,NA,NA,Acyl-CoA_dh_N,PF02771.21,3.1e-16,38,158,3,113
UHM17.35740__k141_30230_39,565.350840802827,2.41518597993982,0.242212082840638,NA,NA,NA,NA,NA,NA,Acyl-CoA_dh_1,PF00441.29,4.9e-16,282,449,1,143
UHM17.35740__k141_30230_39,565.350840802827,2.41518597993982,0.242212082840638,NA,NA,NA,NA,NA,NA,Acyl-CoA_dh_M,PF02770.24,2.7e-13,163,271,2,95
UHM17.35740__k141_30230_39,565.350840802827,2.41518597993982,0.242212082840638,NA,NA,NA,NA,NA,NA,ACOX_C_alpha1,PF22924.1,3.2e-10,291,449,3,162
UHM17.35740__k141_30230_39,565.350840802827,2.41518597993982,0.242212082840638,NA,NA,NA,NA,NA,NA,AcylCoA_DH_N,PF12418.13,7.7e-7,4,27,2,24
UHM17.35740__k141_179354_51,365.538981997304,2.42431269691809,0.242212082840638,NA,NA,NA,NA,NA,NA,PQQ_2,PF13360.11,8.2e-51,78,308,2,232
UHM17.35740__k141_179354_51,365.538981997304,2.42431269691809,0.242212082840638,NA,NA,NA,NA,NA,NA,PQQ_2,PF13360.11,8.2e-51,278,354,68,148
UHM17.35740__k141_179354_51,365.538981997304,2.42431269691809,0.242212082840638,NA,NA,NA,NA,NA,NA,PQQ_3,PF13570.11,5.9e-28,89,127,3,40
UHM17.35740__k141_179354_51,365.538981997304,2.42431269691809,0.242212082840638,NA,NA,NA,NA,NA,NA,PQQ,PF01011.26,6e-26,109,144,1,36
UHM17.35740__k141_179354_51,365.538981997304,2.42431269691809,0.242212082840638,NA,NA,NA,NA,NA,NA,PQQ,PF01011.26,6e-26,149,183,1,35
UHM17.35740__k141_71888_11,193.275449999801,2.41449213636705,0.242471087190193,NA,NA,NA,NA,NA,NA,RcnB,PF11776.13,2.7e-15,99,148,1,50
UHM17.35740__k141_155328_46,288.119876069049,2.41517064417127,0.235851473175127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35740__k141_155328_110,247.658544953563,2.45429337157493,0.242212082840638,NA,NA,NA,NA,NA,NA,LamB_YcsF,PF03746.21,8.299999999999999e-100,3,240,1,238
UHM17.35740__k141_13256_31,277.899786895432,2.3476793633723,0.242471087190193,NA,NA,NA,NA,NA,NA,SpoU_methylase,PF00588.24,5.9999999999999996e-40,99,241,3,142
UHM17.35740__k141_13256_31,277.899786895432,2.3476793633723,0.242471087190193,NA,NA,NA,NA,NA,NA,SpoU_sub_bind,PF08032.17,1.2e-17,7,79,2,73
UHM17.35740__k141_13256_95,214.69836765829,2.40886754174188,0.24443321169675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35740__k141_13256_127,672.120190392843,2.34273231030779,0.243824574016778,NA,NA,NA,NA,NA,NA,PEP-utilizers_C,PF02896.23,1.2e-99,431,718,4,291
UHM17.35740__k141_13256_127,672.120190392843,2.34273231030779,0.243824574016778,NA,NA,NA,NA,NA,NA,PEP-utilisers_N,PF05524.18,4.9999999999999996e-26,183,305,1,121
UHM17.35740__k141_13256_127,672.120190392843,2.34273231030779,0.243824574016778,NA,NA,NA,NA,NA,NA,GAF,PF01590.31,8.4e-17,22,156,2,131
UHM17.35740__k141_13256_127,672.120190392843,2.34273231030779,0.243824574016778,NA,NA,NA,NA,NA,NA,PEP-utilizers,PF00391.28,3.3e-17,332,403,3,72
UHM17.35740__k141_13256_127,672.120190392843,2.34273231030779,0.243824574016778,NA,NA,NA,NA,NA,NA,GAF_2,PF13185.11,6.5e-15,20,158,2,135
UHM17.35740__k141_13256_127,672.120190392843,2.34273231030779,0.243824574016778,NA,NA,NA,NA,NA,NA,GAF_3,PF13492.11,5.7e-11,22,159,2,128
UHM17.35740__k141_13256_159,167.252068772896,2.3350766441521,0.242212082840638,NA,NA,NA,NA,NA,NA,CMD,PF02627.25,2.4e-15,11,97,1,84
UHM17.35740__k141_13256_191,218.609551075166,2.36892919498181,0.242212082840638,NA,NA,NA,NA,NA,NA,Sel1,PF08238.17,1.2e-18,54,88,1,35
UHM17.35740__k141_13256_191,218.609551075166,2.36892919498181,0.242212082840638,NA,NA,NA,NA,NA,NA,Sel1,PF08238.17,1.2e-18,90,125,1,36
UHM17.35740__k141_13256_191,218.609551075166,2.36892919498181,0.242212082840638,NA,NA,NA,NA,NA,NA,Sel1,PF08238.17,1.2e-18,128,154,3,33
UHM17.35740__k141_90439_10,174.104798188368,2.44080129691754,0.242212082840638,NA,NA,NA,NA,NA,NA,TetR_N,PF00440.28,4.8e-10,13,51,1,39
UHM17.35740__k141_30955_4,292.365103743535,2.55636053459019,0.242212082840638,NA,NA,NA,NA,NA,NA,adh_short_C2,PF13561.11,4.0999999999999996e-57,11,240,5,235
UHM17.35740__k141_30955_4,292.365103743535,2.55636053459019,0.242212082840638,NA,NA,NA,NA,NA,NA,adh_short,PF00106.30,5.899999999999999e-53,4,196,2,192
UHM17.35740__k141_30955_4,292.365103743535,2.55636053459019,0.242212082840638,NA,NA,NA,NA,NA,NA,KR,PF08659.15,2.5000000000000002e-22,5,158,3,154
UHM17.35740__k141_30955_36,398.53610327932,2.38608594586253,0.242833409806309,NA,NA,NA,NA,NA,NA,UDPG_MGDP_dh,PF00984.24,4.5e-25,184,274,3,93
UHM17.35740__k141_30955_36,398.53610327932,2.38608594586253,0.242833409806309,NA,NA,NA,NA,NA,NA,UDPG_MGDP_dh_C,PF03720.20,1.4000000000000002e-22,298,402,1,103
UHM17.35740__k141_67473_50,427.529889997033,2.45411236573852,0.242212082840638,NA,NA,NA,NA,NA,NA,OEP,PF02321.23,1.7e-46,142,320,2,187
UHM17.35740__k141_67473_50,427.529889997033,2.45411236573852,0.242212082840638,NA,NA,NA,NA,NA,NA,OEP,PF02321.23,1.7e-46,351,525,14,187
UHM17.35740__k141_67473_82,260.649524582899,2.47204919096701,0.242212082840638,NA,NA,NA,NA,NA,NA,DUF1615,PF07759.17,1.5999999999999996e-108,57,400,2,319
UHM17.35740__k141_79412_142,572.456958803265,2.70536822023557,0.518602794324694,NA,NA,NA,NA,NA,NA,Amidase,PF01425.26,8.3e-92,58,496,1,445
UHM17.35740__k141_43761_18,345.619130852167,2.27786978123256,0.242212082840638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UHM17.35740__k141_43761_50,397.916805659446,2.5205603882611,0.242212082840638,NA,NA,NA,NA,NA,NA,AA_permease,PF00324.26,3.1999999999999995e-111,25,469,1,465
UHM17.35740__k141_43761_50,397.916805659446,2.5205603882611,0.242212082840638,NA,NA,NA,NA,NA,NA,AA_permease_2,PF13520.11,1.2999999999999998e-43,28,447,8,413
UHM17.35740__k141_156080_20,359.245846112278,2.40279068495851,0.242471087190193,NA,NA,NA,NA,NA,NA,HisKA,PF00512.30,7.2e-12,247,306,2,64
UHM17.35740__k141_156080_20,359.245846112278,2.40279068495851,0.242471087190193,NA,NA,NA,NA,NA,NA,HATPase_c,PF02518.31,1.4e-10,359,438,8,93
UHM17.35740__k141_156080_52,280.762789821504,2.37723062861466,0.242212082840638,NA,NA,NA,NA,NA,NA,Asparaginase,PF00710.25,4.099999999999999e-56,25,216,1,190
UHM17.35740__k141_156080_52,280.762789821504,2.37723062861466,0.242212082840638,NA,NA,NA,NA,NA,NA,Asparaginase_C,PF17763.6,8.6e-27,240,349,2,114
